creature_id	list	name	note
triton_executioner	treasure_other	ayanad crystal	
triton_executioner	treasure_other	n'ayanad crystal	
triton_executioner	treasure_other	tiny golden seed	
triton_executioner	treasure_other	radiant crimson essence shard	
triton_fanatic	otherclass	Living	
triton_fanatic	otherclass	Boss	
triton_fanatic	equipment	a corroded bronze Hammer of Kai	
triton_fanatic	defensive_spells	Mantle of Faith (1601)	
triton_fanatic	defensive_spells	Higher Vision (1610)	
triton_fanatic	defensive_spells	Patron's Blessing (1611)	
triton_fanatic	defensive_spells	Faith Shield (1619)	
triton_fanatic	defensive_spells	Spirit Strike (117)	
triton_fanatic	armaments	drake greatsword	
triton_fanatic	treasure_other	ayanad crystal	
triton_fanatic	treasure_other	n'ayanad crystal	
triton_magus	otherclass	Living	
triton_magus	equipment	a dried seaweed-wrapped longbow	
triton_magus	equipment	a mildewed rough leather quiver	
triton_magus	defensive_spells	Elemental Defense I (401)	
triton_magus	defensive_spells	Elemental Defense II (406)	
triton_magus	defensive_spells	Elemental Defense III (414)	
triton_magus	defensive_spells	Natural Colors (601)	
triton_magus	defensive_spells	Resist Elements (602)	
triton_magus	defensive_spells	Self Control (613)	
triton_magus	defensive_spells	Sneaking (617)	
triton_magus	defensive_spells	Spirit Defense (103)	
triton_magus	treasure_other	a bundle of arrows	
triton_magus	treasure_other	tiny golden seed	
triton_radical	otherclass	Living	
triton_radical	equipment	a corroded bronze scaling fork	
triton_radical	equipment	a spike-studded silvery blue round shield	
triton_radical	equipment	a wide silvery green trident	
triton_radical	defensive_spells	Divine Shield (1609)	
triton_radical	defensive_spells	Fasthr's Reward (115)	
triton_radical	defensive_spells	Lesser Shroud (120)	
triton_radical	defensive_spells	Mantle of Faith (1601)	
triton_radical	defensive_spells	Warding Sphere (310)	
triton_radical	defensive_spells	Heroism (215)	
triton_radical	defensive_spells	Prayer of Protection (303)	
triton_radical	defensive_spells	Spirit Strike (117)	
triton_radical	armaments	drake greataxe	
triton_radical	treasure_other	ayanad crystal	
triton_radical	treasure_other	n'ayanad crystal	
triton_radical	treasure_other	tiny golden seed	
triton_radical	treasure_other	radiant crimson essence shard	
triton_warden	otherclass	Living	
triton_warden	otherclass	Boss	
triton_warden	equipment	a dried seaweed-wrapped longbow	
triton_warden	equipment	a mildewed rough leather quiver	
triton_warden	defensive_spells	Spirit Warding I (101)	
triton_warden	defensive_spells	Spirit Defense (103)	
triton_warden	defensive_spells	Spirit Warding II (107)	
triton_warden	defensive_spells	Natural Colors (601)	
triton_warden	defensive_spells	Resist Elements (602)	
triton_warden	defensive_spells	Self Control (613)	
triton_warden	defensive_spells	Sneaking (617)	
triton_warden	defensive_spells	Nature's Touch (625)	
triton_warden	defensive_spells	Wall of Thorns (640)	
triton_warden	treasure_other	ayanad crystal	
triton_warden	treasure_other	n'ayanad crystal	
triton_warlock	otherclass	Living	
triton_warlock	otherclass	Boss	
triton_warlock	equipment	a twisted soot black runestaff capped with a gold-caged crystal drop of water	
triton_warlock	defensive_spells	Spirit Warding I (101)	
triton_warlock	defensive_spells	Spirit Defense (103)	
triton_warlock	defensive_spells	Spirit Warding II (107)	
triton_warlock	defensive_spells	Lesser Shroud (120)	
triton_warlock	defensive_spells	Elemental Defense I (401)	
triton_warlock	defensive_spells	Elemental Defense II (406)	
triton_warlock	defensive_spells	Elemental Defense III (414)	
triton_warlock	treasure_other	ayanad crystal	
triton_warlock	treasure_other	n'ayanad crystal	
troglodyte	otherclass	Living	
troglodyte	equipment	a cudgel	
troglodyte	equipment	a wooden shield	
troglodyte	equipment	some light leather	
troll_chieftain	otherclass	Living	
troll_chieftain	equipment	a battle axe	
troll_chieftain	equipment	a flail	
troll_chieftain	equipment	a leather helm	
troll_chieftain	equipment	a military pick	
troll_chieftain	equipment	a vine-wrapped rusting bastard sword	
troll_chieftain	equipment	a visored helm	
troll_chieftain	equipment	an augmented breastplate	
troll_chieftain	equipment	some brigandine armor	
troll_chieftain	equipment	some chain mail	
troll_chieftain	treasure_other	glimmering blue essence shard	
troll_chieftain	treasure_other	glimmering blue mote of essence	
troll_chieftain	treasure_other	t'ayanad crystal	
troll_wraith	otherclass	Non-corporeal undead	
troll_wraith	otherclass	Boss	
troll_wraith	equipment	some blackened steel gauntlets	
troll_wraith	defensive_spells	Elemental Defense I (401)	
troll_wraith	defensive_spells	Elemental Defense III (414)	
troll_wraith	treasure_other	Glowing Violet Essence Dust	
troll_wraith	treasure_other	glowing violet mote of essence	
tundra_giant	otherclass	Living	
tundra_giant	otherclass	Element-based	
tundra_giant	defensive_spells	Spirit Warding I (101)	
tundra_giant	defensive_spells	Spirit Defense (103)	
tundra_giant	defensive_spells	Spirit Warding II (107)	
tundra_giant	treasure_other	Glimmering blue essence shard	
tundra_giant	treasure_other	essence of water	
tusked_ursian	otherclass	Living	
twisted_being	otherclass	Living	
twisted_being	defensive_spells	Spirit Defense (103)	
twisted_being	defensive_spells	Spirit Warding I (101)	
twisted_being	defensive_spells	Spirit Warding II (107)	
twisted_being	defensive_spells	Lesser Shroud (120)	
twisted_being	defensive_spells	Prismatic Guard (905)	
twisted_being	defensive_spells	Mass Blur (911)	
undertaker_bat	otherclass	Living	
urgh	otherclass	Living	
vaespilon	otherclass	Corporeal undead	
vaespilon	otherclass	Extraplanar	
vaespilon	equipment	a blackened wooden staff	
vaespilon	equipment	a scorched black pendant	
vaespilon	equipment	a twisted black ring	
vaespilon	equipment	some decaying black robes	
vaespilon	equipment	some rotting black robes	
vaespilon	defensive_spells	Spirit Warding I (101)	
vaespilon	defensive_spells	Spirit Defense (103)	
vaespilon	defensive_spells	Spirit Warding II (107)	
vaespilon	defensive_spells	Lesser Shroud (120)	
vaespilon	defensive_spells	Wall of Force (140)	
vaespilon	defensive_spells	Elemental Defense I (401)	
vaespilon	defensive_spells	Elemental Defense II (406)	
vaespilon	defensive_spells	Elemental Defense III (414)	
vaespilon	defensive_spells	Elemental Barrier (430)	
vaespilon	defensive_spells	Spirit Strike (117)	
vaespilon	treasure_other	Inky necrotic core	
vapor_hound	otherclass	Corporeal undead	
vapor_hound	equipment	a bruised left eye	
vapor_hound	equipment	a bruised right eye	
vapor_hound	equipment	a completely severed right foreleg	
vapor_hound	special_defenses	Shakes off stuns	
vapor_hound	treasure_other	Essence of air	
vapor_hound	treasure_other	elemental core	
velnalin	otherclass	Living	
vesperti	otherclass	Anti-mana	
vesperti	equipment	a barbed whip	
vesperti	equipment	a blackened cutlass	
vesperti	equipment	a spiked flail	
vesperti	equipment	a spiked shield	
vesperti	immunities	magic	
vesperti	defensive_spells	Spirit Warding II (107)	
vesperti	defensive_spells	Spirit Warding I (101)	
vesperti	defensive_spells	Elemental Defense I (401)	
vesperti	defensive_spells	Elemental Defense II (406)	
vesperti	defensive_spells	Spirit Defense (103)	
vesperti	treasure_other	Glowing violet essence dust	
veteran_reiver	otherclass	Living	
veteran_reiver	equipment	a threadbare dun tartan cloak	
veteran_reiver	equipment	an old claidhmore	
veteran_reiver	equipment	some full plate	
veteran_reiver	treasure_other	glimmering blue essence shard	
vourkha	otherclass	Corporeal undead	
vourkha	equipment	a bruised left eye	
vourkha	equipment	a bruised right eye	
vourkha	equipment	a completely severed left arm	
vourkha	equipment	a completely severed left hand	
vourkha	defensive_spells	Elemental Bias (508)	
vourkha	defensive_spells	Thurfel's Ward (503)	
vourkha	treasure_other	Glowing violet essence dust	
vourkha	treasure_other	glowing violet essence shard	
vvrael_destroyer	otherclass	Extraplanar	
vvrael_destroyer	otherclass	Anti-mana	
vvrael_destroyer	equipment	a crackling black steel maul	
vvrael_destroyer	equipment	some acid-pitted black steel full plate	
vvrael_warlock	otherclass	Extraplanar	
vvrael_warlock	otherclass	Anti-mana	
vvrael_warlock	otherclass	Boss	
vvrael_warlock	equipment	a midnight black longsword	
vvrael_warlock	equipment	a midnight black ora choker	
vvrael_warlock	equipment	a midnight black spiked whip	
vvrael_warlock	equipment	a midnight black tower shield	
vvrael_warlock	equipment	some flowing midnight-black robes	
vvrael_warlock	immunities	magic	
vvrael_warlock	defensive_spells	Spirit Warding I (101)	
vvrael_warlock	defensive_spells	Spirit Warding II (107)	
vvrael_warlock	defensive_spells	Lesser Shroud (120)	
vvrael_warlock	defensive_spells	Wall of Force (140)	
vvrael_warlock	defensive_spells	Elemental Defense II (406)	
vvrael_warlock	defensive_spells	Elemental Defense III (414)	
vvrael_warlock	defensive_spells	Elemental Barrier (430)	
vvrael_warlock	defensive_spells	Spirit Strike (117)	
vvrael_warlock	treasure_other	Radiant crimson essence shard	
vvrael_witch	otherclass	Extraplanar	
vvrael_witch	otherclass	Anti-mana	
vvrael_witch	otherclass	Boss	
vvrael_witch	equipment	a midnight black curved dagger	
vvrael_witch	equipment	a midnight black morning star	
vvrael_witch	equipment	a midnight black ora choker	
vvrael_witch	equipment	a midnight black spiked whip	
vvrael_witch	equipment	a midnight black tower shield	
vvrael_witch	equipment	some flowing midnight-black robes	
vvrael_witch	immunities	magic	
vvrael_witch	defensive_spells	Elemental Defense I (401)	
vvrael_witch	defensive_spells	Elemental Defense II (406)	
vvrael_witch	defensive_spells	Elemental Defense III (414)	
vvrael_witch	defensive_spells	Elemental Targeting (425)	
vvrael_witch	defensive_spells	Elemental Barrier (430)	
vvrael_witch	defensive_spells	Elemental Bias (508)	
vvrael_witch	defensive_spells	Elemental Focus (513)	
vvrael_witch	defensive_spells	Mass Blur (911)	
vvrael_witch	treasure_other	Radiant crimson essence shardTiny golden seed	
waern	otherclass	Corporeal undead	
waern	otherclass	Boss	
wall_guardian	otherclass	Living	
wall_guardian	equipment	a coral-shafted military pick	
wall_guardian	equipment	a salt-stained chain hauberk	
war_griffin	otherclass	Living	
war_griffin	treasure_other	Alchemy	
war_troll	otherclass	Living	
war_troll	equipment	a chain hauberk	
war_troll	equipment	a leather helm	
war_troll	equipment	a twohanded sword	
war_troll	equipment	a war hammer	
war_troll	equipment	a wooden shield	
war_troll	equipment	some studded leather	
war_troll	defensive_spells	Spirit Warding II (107)	
war_troll	treasure_other	small troll tooth	
warped_tree_spirit	otherclass	Non-corporeal undead	
warrior_shade	otherclass	Non-corporeal undead	
warrior_shade	otherclass	Boss	
warrior_shade	equipment	a twisted modwir-shafted halberd	
warrior_shade	treasure_other	glowing violet essence shard	
warthog	otherclass	Living	
wasp_nest	treasure_other	reticulated orbs	
water_elemental	otherclass	Extraplanar	
water_elemental	otherclass	Magical	
water_elemental	equipment	a navy-banded slate grey targe	
water_elemental	equipment	a spike-studded silvery blue round shield	
water_elemental	equipment	a pearlescent oyster shell shield	
water_elemental	defensive_spells	Elemental Barrier (430)	
water_elemental	defensive_spells	Elemental Defense II (406)	
water_elemental	defensive_spells	Elemental Defense III (414)	
water_elemental	defensive_spells	Elemental Defense I (401)	
water_hound	otherclass	Living	
water_hound	equipment	a case of sporadic convulsions	
water_hound	special_defenses	Shakes off stuns	
water_hound	treasure_other	Essence of water	
water_moccasin	otherclass	Living	
water_witch	otherclass	Living	
water_witch	otherclass	Element-based	
water_witch	equipment	a spear	
water_witch	equipment	a wooden shield	
water_wyrd	otherclass	Magical	
water_wyrd	otherclass	Element-based	
water_wyrd	equipment	a translucent green trident	
water_wyrd	defensive_spells	Elemental Defense I (401)	
water_wyrd	defensive_spells	Elemental Defense II (406)	
werebear	otherclass	Corporeal undead	
whiptail	otherclass	Living	
white_vysan	otherclass	Living	
wild_hound	otherclass	Living	
wind_witch	otherclass	Living	
wind_witch	otherclass	Element-based	
wind_witch	equipment	a bolt-etched bone knife	
wind_witch	equipment	a long knife	
wind_witch	equipment	a razor-sharp wavy dagger	
wind_witch	equipment	some flowing robes	
wind_witch	defensive_spells	Elemental Defense I (401)	
wind_witch	defensive_spells	Elemental Defense II (406)	
wind_witch	defensive_spells	Thurfel's Ward (503)	
wind_witch	special_defenses	Shake off stuns	
wind_witch	treasure_other	essence of air	
wind_witch	treasure_other	s'ayanad crystal	
wind_wraith	otherclass	Non-corporeal undead	
wind_wraith	otherclass	Boss	
wind_wraith	equipment	a bruised left eye	
wind_wraith	treasure_other	a small glowing vial	
wind_wraith	treasure_other	essence of air	
winged_viper	otherclass	Living	
winged_viper	defensive_spells	Elemental Barrier (430)	
winged_viper	defensive_spells	Elemental Defense III (414)	
withered_shadow-cloaked_draugr	otherclass	Corporeal undead	
withered_shadow-cloaked_draugr	equipment	a huge black alloy greatsword	
withered_shadow-cloaked_draugr	equipment	some dark decaying leathers	
withered_shadow-cloaked_draugr	armaments	drake greataxe	
withered_shadow-cloaked_draugr	armaments	drake greatsword	
withered_shadow-cloaked_draugr	treasure_other	ayanad crystal	
withered_shadow-cloaked_draugr	treasure_other	n'ayanad crystal	
withered_shadow-cloaked_draugr	treasure_other	petrified mammoth tusk	
wolfshade	otherclass	Non-corporeal undead	
wolfshade	equipment	a bruised left eye	
wolverine	otherclass	Living	
wood_sprite	otherclass	Living	
wood_sprite	otherclass	Magical	
wood_sprite	equipment	a battered helm	
wood_sprite	equipment	a frayed leather helm	
wood_sprite	equipment	a jeddart-axe	
wood_sprite	equipment	a quarter staff	
wood_sprite	equipment	a spear	
wood_sprite	equipment	a torn leather bracers	
wood_sprite	equipment	some tattered bracers	
wood_sprite	defensive_spells	Natural Colors (601)	
wood_sprite	defensive_spells	Phoen's Strength (606)	
wood_sprite	defensive_spells	Resist Elements (602)	
wood_sprite	defensive_spells	Self Control (613)	
wood_sprite	defensive_spells	Spirit Defense (103)	
wood_sprite	defensive_spells	Spirit Warding I (101)	
wood_sprite	defensive_spells	Spirit Warding II (107)	
wood_sprite	defensive_spells	Lesser Shroud (120)	
wood_sprite	treasure_other	Glowing violet essence shardPristine sprite's hair	
wood_wight	otherclass	Corporeal undead	
wood_wight	treasure_other	glimmering blue essence dust	
wooly_mammoth	otherclass	Living	
wraith	otherclass	Non-corporeal undead	
wraith	equipment	a broadsword	
wraith	equipment	a handaxe	
wraith	equipment	a short sword	
wraith	equipment	some brigandine armor	
wraith	equipment	some double leather	
wraith	treasure_other	s'ayanad crystal	
writhing_frost_glazed_vine	otherclass	Corporeal undead	
writhing_icy_bush	otherclass	Corporeal undead	
yeti	otherclass	Living	
yeti	otherclass	Boss	
yeti	treasure_other	tiny golden seed	
young_grass_snake	otherclass	Living	
zombie	otherclass	Corporeal undead	
zombie	otherclass	Boss	
zombie	equipment	some tattered rags	
zombie_rolton	otherclass	Corporeal undead	
