type	location	rank	damage	position	fatal	stunned	amputated	crippled	sleeping	dazed	limb_favored	roundtime	silenced	slowed	wound_rank	secondary_location	secondary_wound_rank	pattern
impact	right_hand	8	25		0	5	1	0	0	0	0	0	0	0	3			^Blow removes .*? right hand neatly.
impact	right_hand	9	30		0	7	1	0	0	0	0	0	0	0	3			^Impact removes the right hand in a spray of red mist.
impact	left_leg	0	0		0	0	0	0	0	0	0	0	0	0	0			^Blow bounces off the left leg.
impact	left_leg	1	7		0	0	0	0	0	0	0	0	0	0	1			^Blow grazes left leg.
impact	left_leg	2	10		0	0	0	0	0	0	0	0	0	0	1			^Light blow to left leg.
impact	left_leg	3	15		0	1	0	0	0	0	0	0	0	0	1			^Nice blow to left leg.
impact	left_leg	4	17		0	3	0	0	0	0	0	0	0	0	2			^Good blow to left leg.
impact	left_leg	5	20	prone	0	5	0	0	0	0	0	0	0	0	2			^Strong blow to left leg breaks it.
impact	left_leg	6	25	prone	0	6	0	0	0	0	0	0	0	0	2			^Hard strike to left leg breaking tendons and bone.
impact	left_leg	7	30	prone	0	8	1	0	0	0	0	0	0	0	3			^Massive blow removes .*? left foot.
impact	left_leg	8	40	prone	0	10	1	0	0	0	0	0	0	0	3			^Blow to leg severs the Achilles tendon along with the rest of the leg.
impact	left_leg	9	45	prone	0	12	1	0	0	0	0	0	0	0	3			^Left leg collapses as the bones turn to dust.
impact	right_leg	0	0		0	0	0	0	0	0	0	0	0	0	0			^Blow bounces off the right leg.
impact	right_leg	1	7		0	0	0	0	0	0	0	0	0	0	1			^Blow grazes right leg.
impact	right_leg	2	10		0	0	0	0	0	0	0	0	0	0	1			^Light blow to right leg.
impact	right_leg	3	15		0	1	0	0	0	0	0	0	0	0	1			^Nice blow to right leg.
impact	right_leg	4	17		0	3	0	0	0	0	0	0	0	0	2			^Good blow to right leg.
impact	right_leg	5	20	prone	0	5	0	0	0	0	0	0	0	0	2			^Strong blow to right leg breaks it.
impact	right_leg	6	25	prone	0	6	0	0	0	0	0	0	0	0	2			^Hard strike to right leg breaking tendons and bone.
impact	right_leg	7	30	prone	0	8	1	0	0	0	0	0	0	0	3			^Massive blow removes .*? right foot.
impact	right_leg	9	45	prone	0	12	1	0	0	0	0	0	0	0	3			^Right leg collapses as the bones turn to dust.
lightning	head	0	0		0	0	0	0	0	0	0	0	0	0	0			^Hair stands on end.
lightning	head	1	5		0	0	0	0	0	0	0	0	0	0	1			^Light shock to head.
lightning	head	2	15		0	1	0	0	0	0	0	0	0	0	1			^Shocking jolt to forehead.
lightning	head	3	15		0	4	0	0	0	0	0	0	0	0	2			^Nasty shock to the head.
lightning	head	4	20		0	8	0	0	0	0	0	0	0	0	2			^Painfully bright jolt to head leaves ears glowing.
lightning	head	5	25		0	10	0	0	0	0	0	0	0	0	3			^Horrid jolt to forehead amplifies brain waves.
lightning	head	6	30		1	0	0	0	0	0	0	0	0	0	3			^Horrifying jolt to forehead.
lightning	head	7	35		1	0	0	0	0	0	0	0	0	0	3			^Spectacular arc of electricity enters one ear and comes out the other.
lightning	head	8	40		1	0	0	0	0	0	0	0	0	0	3			^Massive electrical shock turns head into shark bait.
lightning	head	9	50		1	0	0	0	0	0	0	0	0	0	3			^Horrifying electrical shock converts head into blood\-stained glass.
lightning	neck	0	0		0	0	0	0	0	0	0	0	0	0	0			^Tiny sparks around neck.
lightning	neck	1	2		0	0	0	0	0	0	0	0	0	0	1			^Light shock to neck.
lightning	neck	2	5		0	1	0	0	0	0	0	0	0	0	1			^Shocking jolt to neck.
lightning	neck	3	10		0	3	0	0	0	0	0	0	0	0	2			^Nasty shock to the neck.
lightning	neck	4	12		0	4	0	0	0	0	0	0	0	0	2			^Painfully bright jolt to neck explodes surrounding skin.
lightning	neck	5	15		0	8	0	0	0	0	0	0	0	0	3			^Horrid jolt to neck explodes vocal cords.
lightning	neck	6	20		1	0	0	0	0	0	0	0	0	0	3			^Terrible shock to neck fuses larynx shut.
lightning	neck	7	25		1	0	0	0	0	0	0	0	0	0	3			^Explosive bolt of electricity vaporized neck.
lightning	neck	8	30		1	0	0	0	0	0	0	0	0	0	3			^Arcing bolt of electricity snaps through neck as if it wasn't there and now it really isn't.
lightning	neck	9	40		1	0	0	0	0	0	0	0	0	0	3			^Surprisingly large electrical arc destroys neck and moves up around head making a flashy halo.
lightning	left_eye	0	0		0	0	0	0	0	0	0	0	0	0	0			^Tiny sparks around left eye.
lightning	left_eye	1	1		0	0	0	0	0	0	0	0	0	0	1			^Light shock to left eye.
lightning	left_eye	2	3		0	0	0	0	0	0	0	0	0	0	1			^Heavy spark to left eye causes tears and redness.
lightning	left_eye	3	5		0	3	0	0	0	0	0	0	0	0	2			^Nasty jolt to left eye causes eyelid to split.
lightning	left_eye	4	10		0	5	0	0	0	0	0	0	0	0	2			^Heavy shock to left eye bursts a few blood vessels.
lightning	left_eye	5	20		0	10	0	0	0	0	0	0	0	0	3			^Heavy jolt to left eye severs optic nerve.
lightning	left_eye	6	30		1	0	0	0	0	0	0	0	0	0	3	head	3	^Great bolt of electricity pierces left eye and fries brain till dead.
lightning	left_eye	7	40		1	0	0	0	0	0	0	0	0	0	3	head	3	^Left eye socket explodes in a dazzling array of multi\-colored sparks.
lightning	left_eye	8	45		1	0	0	0	0	0	0	0	0	0	3	head	3	^Sudden blast of electricity sends left eye flying to the ground.
lightning	left_eye	9	50		1	0	0	0	0	0	0	0	0	0	3	head	3	^Immense electrical bolt finds left eye the perfect conductor to ground out in.
lightning	right_eye	0	0		0	0	0	0	0	0	0	0	0	0	0			^Tiny sparks around right eye.
lightning	right_eye	1	1		0	0	0	0	0	0	0	0	0	0	1			^Light shock to right eye.
lightning	right_eye	2	3		0	0	0	0	0	0	0	0	0	0	1			^Heavy spark to right eye causes tears and redness.
lightning	right_eye	3	5		0	3	0	0	0	0	0	0	0	0	2			^Nasty jolt to right eye causes eyelid to split.
lightning	right_eye	4	10		0	5	0	0	0	0	0	0	0	0	2			^Heavy shock to right eye bursts a few blood vessels.
lightning	right_eye	5	20		0	10	0	0	0	0	0	0	0	0	3			^Heavy jolt to right eye chars the optic nerve.
lightning	right_eye	6	30		1	0	0	0	0	0	0	0	0	0	3	head	3	^Great bolt of electricity pierces right eye and fries brain till dead.
lightning	right_eye	7	40		1	0	0	0	0	0	0	0	0	0	3	head	3	^Right eye socket explodes in a dazzling array of multi\-colored sparks.
lightning	right_eye	8	45		1	0	0	0	0	0	0	0	0	0	3	head	3	^Sudden blast of electricity sends right eye flying to the ground.
lightning	right_eye	9	50		1	0	0	0	0	0	0	0	0	0	3	head	3	^Immense electrical bolt finds right eye the perfect conductor to ground out in.
lightning	chest	0	0		0	0	0	0	0	0	0	0	0	0	0			^Tiny sparks around chest.
lightning	chest	1	5		0	0	0	0	0	0	0	0	0	0	1			^Light shock to chest.
lightning	chest	2	10		0	0	0	0	0	0	0	0	0	0	1			^Heavy spark to chest.
lightning	chest	3	15		0	1	0	0	0	0	0	0	0	0	1			^Heavy shock to chest illuminates ribcage.
lightning	chest	4	20		0	3	0	0	0	0	0	0	0	0	1			^Nasty jolt to chest causes heart to skip a beat.
lightning	chest	5	25		0	5	0	0	0	0	0	0	0	0	2			^Heavy jolt to chest causes solar plexus to explode.
lightning	chest	6	30		0	6	0	0	0	0	0	0	0	0	2			^Horrid jolt of electricity shatters ribs in a sickening flash of light.
lightning	chest	7	50		0	8	0	0	0	0	0	0	0	0	3			^Massive electrical shock to chest tears through muscle tissue.
lightning	chest	8	60		0	10	0	0	0	0	0	0	0	0	3			^Horrifying jolt of electricity fries chest to a crisp.
lightning	chest	9	70		1	0	0	0	0	0	0	0	0	0	3			^Horrifying bolt of electricity turns chest into a smoking pulp of flesh.
lightning	abdomen	0	0		0	0	0	0	0	0	0	0	0	0	0			^Tiny sparks dance around belly.
lightning	abdomen	1	5		0	0	0	0	0	0	0	0	0	0	1			^Light shock to abdomen.
lightning	abdomen	2	10		0	0	0	0	0	0	0	0	0	0	1			^Heavy spark to abdomen.
lightning	abdomen	3	15		0	1	0	0	0	0	0	0	0	0	1			^Heavy shock to abdomen blackens skin.
lightning	abdomen	4	20		0	3	0	0	0	0	0	0	0	0	2			^Nasty jolt to abdomen makes .*? stomach turn.
lightning	abdomen	5	25		0	5	0	0	0	0	0	0	0	0	2			^Heavy jolt to abdomen causes skin to break open exposing liver.
lightning	abdomen	6	30		0	6	0	0	0	0	0	0	0	0	2			^Horrid jolt of electricity illuminates kidneys.
lightning	abdomen	7	50		0	8	0	0	0	0	0	0	0	0	3			^Massive electrical shock to abdomen turns muscle tissue into a crispy bubbled mess.
lightning	abdomen	8	60		1	0	0	0	0	0	0	0	0	0	3			^Horrifying jolt of electricity fries abdomen to a crisp.
lightning	abdomen	9	70		1	0	0	0	0	0	0	0	0	0	3			^Horrifying bolt of electricity crystalizes abdominal area.
lightning	back	0	0		0	0	0	0	0	0	0	0	0	0	0			^Static discharge to back.
lightning	back	1	5		0	0	0	0	0	0	0	0	0	0	1			^Light shock to back.
lightning	back	2	10		0	1	0	0	0	0	0	0	0	0	1			^Heavy spark to back.
lightning	back	3	15		0	2	0	0	0	0	0	0	0	0	1			^Arcing strand of electricity jolts across .*? back.
lightning	back	4	20		0	3	0	0	0	0	0	0	0	0	2			^Nasty jolt to back fuses a few vertebrae.
lightning	back	5	25		0	5	0	0	0	0	0	0	0	0	2			^Heavy jolt to back shoots up spine.
lightning	back	6	30		0	6	0	0	0	0	0	0	0	0	3			^Horrid jolt of electricity smokes a shoulder blade.
lightning	back	7	50		0	8	0	0	0	0	0	0	0	0	3			^Massive electrical shock to back.
lightning	back	8	60		1	0	0	0	0	0	0	0	0	0	3	nerves	3	^Terrifying electrical arc destroys spinal column one vertebra at a time.
lightning	back	9	70		1	0	0	0	0	0	0	0	0	0	3	nerves	3	^Massive electrical bolt burns a hole through the back and kidneys.?
lightning	left_arm	0	0		0	0	0	0	0	0	0	0	0	0	0			^Static discharge to left arm.
lightning	left_arm	1	3		0	0	0	0	0	0	0	0	0	0	1			^Light shock to left arm.
lightning	left_arm	2	7		0	0	0	0	0	0	0	0	0	0	1			^Heavy spark to left arm.
lightning	left_arm	3	8		0	1	0	0	0	0	0	0	0	0	1			^Visible wisps of electricity shoot up left arm.
lightning	left_arm	4	10		0	2	0	0	0	0	0	0	0	0	2			^Heavy shock to left arm numbs elbow.
lightning	left_arm	5	15		0	3	0	0	0	0	0	0	0	0	2			^Nasty shock to left arm stiffens joints.
lightning	left_arm	6	20		0	5	0	0	0	0	0	0	0	0	2			^Stunning arc of electricity fuses left arm at elbow.
lightning	left_arm	7	25		0	6	1	0	0	0	0	0	0	0	3			^Massive electrical shock to the left arm destroys flesh.
lightning	left_arm	8	35		0	9	1	0	0	0	0	0	0	0	3			^Arcing bolt of electricity galvanizes left arm to elbow.
lightning	left_arm	9	40		0	10	1	0	0	0	0	0	0	0	3			^Hideously bright electrical bolt sends left arm into another universe.
lightning	right_arm	0	0		0	0	0	0	0	0	0	0	0	0	0			^Static discharge to right arm.
lightning	right_arm	1	3		0	0	0	0	0	0	0	0	0	0	1			^Light shock to right arm.
lightning	right_arm	2	7		0	0	0	0	0	0	0	0	0	0	1			^Heavy spark to right arm.
lightning	right_arm	3	8		0	1	0	0	0	0	0	0	0	0	1			^Visible wisps of electricity shoot up right arm.
lightning	right_arm	4	10		0	2	0	0	0	0	0	0	0	0	2			^Heavy shock to right arm numbs elbow.
lightning	right_arm	5	15		0	3	0	0	0	0	0	0	0	0	2			^Nasty shock to right arm stiffens joints.
lightning	right_arm	6	20		0	5	0	0	0	0	0	0	0	0	2			^Stunning arc of electricity fuses right arm at elbow.
lightning	right_arm	7	25		0	6	1	0	0	0	0	0	0	0	3			^Massive electrical shock to the right arm destroys flesh.
lightning	right_arm	8	35		0	8	1	0	0	0	0	0	0	0	3			^Arcing bolt of electricity galvanizes right arm to elbow.
lightning	right_arm	9	40		0	10	1	0	0	0	0	0	0	0	3			^Hideously bright electrical bolt sends right arm into another universe.
lightning	left_hand	0	0		0	0	0	0	0	0	0	0	0	0	0			^Static discharge to left hand.
lightning	left_hand	1	1		0	0	0	0	0	0	0	0	0	0	1			^Light shock to left hand.
lightning	left_hand	2	3		0	0	0	0	0	0	0	0	0	0	1			^Heavy spark to left hand.
lightning	left_hand	3	5		0	0	0	0	0	0	0	0	0	0	1			^Shocking jolt to left hand stiffens skin around knuckles.
lightning	left_hand	4	7		0	1	0	0	0	0	0	0	0	0	2			^Heavy shock to left hand.
lightning	left_hand	5	8		0	2	0	0	0	0	0	0	0	0	2			^Nasty shock to left hand stiffens fingers.
lightning	left_hand	6	10		0	3	0	0	0	0	0	0	0	0	2			^Stunning arc of electricity fuses left hand at wrist.
lightning	left_hand	7	15		0	3	1	0	0	0	0	0	0	0	3			^Massive electrical shock to the left hand destroys flesh.
lightning	left_hand	8	25		0	5	1	0	0	0	0	0	0	0	3			^Arcing bolt of electricity galvanizes left hand to elbow.
lightning	left_hand	9	30		0	6	1	0	0	0	0	0	0	0	3			^Hideously bright electrical bolt sends left hand into another universe.
lightning	right_hand	0	0		0	0	0	0	0	0	0	0	0	0	0			^Static discharge to right hand.
lightning	right_hand	1	1		0	0	0	0	0	0	0	0	0	0	1			^Light shock to right hand.
lightning	right_hand	2	3		0	0	0	0	0	0	0	0	0	0	1			^Heavy spark to right hand.
lightning	right_hand	3	5		0	0	0	0	0	0	0	0	0	0	1			^Shocking jolt to right hand stiffens skin around knuckles.
lightning	right_hand	4	7		0	1	0	0	0	0	0	0	0	0	2			^Heavy shock to right hand.
lightning	right_hand	5	8		0	2	0	0	0	0	0	0	0	0	2			^Nasty shock to right hand stiffens fingers.
lightning	right_hand	6	10		0	3	0	0	0	0	0	0	0	0	2			^Stunning arc of electricity fuses right hand at wrist.
lightning	right_hand	7	15		0	3	1	0	0	0	0	0	0	0	3			^Massive electrical shock to the right hand destroys flesh.
lightning	right_hand	8	25		0	5	1	0	0	0	0	0	0	0	3			^Arcing bolt of electricity galvanizes right hand to elbow.
lightning	right_hand	9	30		0	6	1	0	0	0	0	0	0	0	3			^Hideously bright electrical bolt sends right hand into another universe.
lightning	left_leg	0	0		0	0	0	0	0	0	0	0	0	0	0			^Static discharge to left leg.
lightning	left_leg	1	5		0	0	0	0	0	0	0	0	0	0	1			^Light shock to left leg.
lightning	left_leg	2	10		0	0	0	0	0	0	0	0	0	0	1			^Heavy spark to left leg.
lightning	left_leg	3	15		0	1	0	0	0	0	0	0	0	0	1			^Visible wisps of electricity shoot up left leg.
lightning	left_leg	4	17		0	3	0	0	0	0	0	0	0	0	2			^Heavy shock to left leg.
lightning	left_leg	5	20		0	5	0	0	0	0	0	0	0	0	2			^Nasty shock to left leg stiffens joints.
lightning	left_leg	6	25	prone	0	6	0	0	0	0	0	0	0	0	2			^Stunning arc of electricity fuses left leg at knee.
lightning	left_leg	7	30	prone	0	8	1	0	0	0	0	0	0	0	3			^Massive electrical shock to the left leg destroys flesh.
lightning	left_leg	8	40	prone	0	10	1	0	0	0	0	0	0	0	3			^Arcing bolt of electricity galvanizes left leg to knee joint.
lightning	left_leg	9	45	prone	0	7	1	0	0	0	0	0	0	0	3			^Hideously bright electrical bolt sends left leg into another universe.
lightning	right_leg	0	0		0	0	0	0	0	0	0	0	0	0	0			^Static discharge to right leg.
lightning	right_leg	1	5		0	0	0	0	0	0	0	0	0	0	1			^Light shock to right leg.
lightning	right_leg	2	10		0	0	0	0	0	0	0	0	0	0	1			^Heavy spark to right leg.
lightning	right_leg	3	15		0	1	0	0	0	0	0	0	0	0	1			^Visible wisps of electricity shoot up right leg.
lightning	right_leg	4	17		0	3	0	0	0	0	0	0	0	0	2			^Heavy shock to right leg.
lightning	right_leg	5	20	prone	0	5	0	0	0	0	0	0	0	0	2			^Nasty shock to right leg stiffens joints.
lightning	right_leg	6	25	prone	0	6	0	0	0	0	0	0	0	0	2			^Stunning arc of electricity fuses right leg at knee.
lightning	right_leg	7	30	prone	0	8	1	0	0	0	0	0	0	0	3			^Massive electrical shock to the right leg destroys flesh.
lightning	right_leg	8	40	prone	0	10	1	0	0	0	0	0	0	0	3			^Arcing bolt of electricity galvanizes right leg to knee joint.
lightning	right_leg	9	45	prone	0	12	1	0	0	0	0	0	0	0	3			^Hideously bright electrical bolt sends right leg into another universe.
lightning	nerves	1	5		0	1	0	0	0	0	0	0	0	0	1			^Mild electric(?:al)? jolt sends .*? into spasms.
lightning	nerves	2	10		0	2	0	0	0	0	0	0	0	0	2			^Electric shot gives .*? a really bad cramp.
lightning	nerves	3	15		0	4	0	0	0	0	0	0	0	0	2			^Hard jolt knocks .*? back on .*? heels.
lightning	nerves	4	20	prone	0	7	0	0	0	0	0	0	0	0	3			^Heavy shock gives .*? fits.
lightning	nerves	5	30		1	0	0	0	0	0	0	0	0	0	3			^Electric blast goes right to the heart.  Fibrillation can be fun.
lightning	nerves	6	50		1	0	0	0	0	0	0	0	0	0	3			^Electrical charge toasts .*?.
lightning	nerves	7	50		1	0	0	0	0	0	0	0	0	0	3			^Powerful blast reduces .*? to a smoldering pile of ash.
lightning	nerves	8	60		1	0	0	0	0	0	0	0	0	0	3	neck	3	^Electric shock causes a strong enough convulsion to snap .*? neck.
lightning	nerves	9	70		1	0	0	0	0	0	0	0	0	0	3			^Massive shock totally burns out the nervous system.
non_corporeal	head	0	0		0	0	0	0	0	0	0	0	0	0	0			^Light tap to .*? head ruffles .*? appearance.
non_corporeal	head	1	0		0	0	0	0	0	0	0	0	0	0	0			^Quick blow to the head.
non_corporeal	head	2	0		0	0	0	0	0	0	0	0	0	0	0			^Light strike to .*? head.
non_corporeal	head	3	0		0	0	0	0	0	0	0	0	0	0	0			^Top of the head momentarily flattened.
non_corporeal	head	4	0		0	0	0	0	0	0	0	0	0	0	0			^Swift strike would have hit more than an ear, if only it were there.
non_corporeal	head	5	0		0	0	0	0	0	0	0	0	0	0	0			^.*? head wavers as (?:your|the) attack passes right through it.
non_corporeal	head	6	0		0	0	0	0	0	0	0	0	0	0	0			^Strong blow to the head.
non_corporeal	head	7	0		0	0	0	0	0	0	0	0	0	0	0			^Your attack whistles right through .*? face.
non_corporeal	head	8	0		0	0	0	0	0	0	0	0	0	0	0			^.*? head is split cleanly in two, but reseals from the neck up.
non_corporeal	head	9	0		0	0	0	0	0	0	0	0	0	0	0			^Head disappears in the breeze as a new one forms on .*? shoulders.
non_corporeal	neck	0	0		0	0	0	0	0	0	0	0	0	0	0			^Light blow to the neck causes even more unpleasant groans and wails.
non_corporeal	neck	1	0		0	0	0	0	0	0	0	0	0	0	0			^Weak blow to neck wouldn't have scared .*? even if it were still alive.
non_corporeal	neck	2	0		0	0	0	0	0	0	0	0	0	0	0			^Ethereal fluids spray forth and quickly vanish into vapor.
non_corporeal	neck	3	0		0	0	0	0	0	0	0	0	0	0	0			^Smoky tendrils rise from (?:.* )?neck as (?:your|the) attack sweeps through.
non_corporeal	neck	4	0		0	0	0	0	0	0	0	0	0	0	0			^Powerful hit to .*? neck leaves trails of vapor in its wake.
non_corporeal	neck	5	0		0	0	0	0	0	0	0	0	0	0	0			^To your horror, .*? substance flows around the wound without leaving a trace.
non_corporeal	neck	6	0		0	0	0	0	0	0	0	0	0	0	0			^.*? wails eerily as (?:your|the) blow passes through .*? vocal cords.
non_corporeal	neck	7	0		0	0	0	0	0	0	0	0	0	0	0			^Vicious blow to neck might have been fatal a few centuries ago.
non_corporeal	neck	8	0		0	0	0	0	0	0	0	0	0	0	0			^The head floats up and settles back in place as easily as a hat.
non_corporeal	neck	9	0		0	0	0	0	0	0	0	0	0	0	0			^Vapor rushes from the neck following the blow.
non_corporeal	left_eye	0	0		0	0	0	0	0	0	0	0	0	0	0			^.*? blinks as the strike grazes the left eye.
non_corporeal	left_eye	1	0		0	0	0	0	0	0	0	0	0	0	0			^Quick strike to the face.
non_corporeal	left_eye	2	0		0	0	0	0	0	0	0	0	0	0	0			^Nasty strike to the left eye causes it to dim a moment.
non_corporeal	left_eye	3	0		0	0	0	0	0	0	0	0	0	0	0			^Decent shot to the left eye would have blinded a normal foe.
non_corporeal	left_eye	4	0		0	0	0	0	0	0	0	0	0	0	0			^Quick strike sinks deep into the left eye socket.
non_corporeal	left_eye	5	0		0	0	0	0	0	0	0	0	0	0	0			^Hard blow strikes deep into the left eye socket.
non_corporeal	left_eye	6	0		0	0	0	0	0	0	0	0	0	0	0			^Smash to the cheek deforms left eye socket.
non_corporeal	left_eye	7	0		0	0	0	0	0	0	0	0	0	0	0			^Blow to the left eye slides through head.
non_corporeal	left_eye	8	0		0	0	0	0	0	0	0	0	0	0	0			^Hard blast to the side of the left eye.
non_corporeal	left_eye	9	0		0	0	0	0	0	0	0	0	0	0	0			^Surgical strike to the left eye removes the top of the head.
non_corporeal	right_eye	0	0		0	0	0	0	0	0	0	0	0	0	0			^.*? blinks as the strike grazes the right eye.
non_corporeal	right_eye	2	0		0	0	0	0	0	0	0	0	0	0	0			^Nasty strike to the right eye causes it to dim a moment.
non_corporeal	right_eye	3	0		0	0	0	0	0	0	0	0	0	0	0			^Decent shot to the right eye would have blinded a normal foe.
non_corporeal	right_eye	4	0		0	0	0	0	0	0	0	0	0	0	0			^Quick strike sinks deep into the right eye socket.
non_corporeal	right_eye	5	0		0	0	0	0	0	0	0	0	0	0	0			^Hard blow strikes deep into the right eye socket.
non_corporeal	right_eye	6	0		0	0	0	0	0	0	0	0	0	0	0			^Smash to the cheek deforms right eye socket.
non_corporeal	right_eye	7	0		0	0	0	0	0	0	0	0	0	0	0			^Blow to the right eye slides through head.
non_corporeal	right_eye	8	0		0	0	0	0	0	0	0	0	0	0	0			^Hard blast to the side of the right eye.
non_corporeal	right_eye	9	0		0	0	0	0	0	0	0	0	0	0	0			^Surgical strike to the right eye removes the top of the head.
non_corporeal	chest	0	0		0	0	0	0	0	0	0	0	0	0	0			^Did you even connect.
non_corporeal	chest	1	0		0	0	0	0	0	0	0	0	0	0	0			^Weak blow leaves a brief imprint on .*? chest.
non_corporeal	chest	2	0		0	0	0	0	0	0	0	0	0	0	0			^Direct assault cleaves straight through the breastbone.
non_corporeal	chest	3	0		0	0	0	0	0	0	0	0	0	0	0			^.*? fades for a second as the blow passes through the chest.
non_corporeal	chest	4	0		0	0	0	0	0	0	0	0	0	0	0			^Smash to the chest.
non_corporeal	chest	5	0		0	0	0	0	0	0	0	0	0	0	0			^Attack whistles right through the chest.
non_corporeal	chest	6	0		0	0	0	0	0	0	0	0	0	0	0			^Strong hit to the chest.
non_corporeal	chest	7	0		0	0	0	0	0	0	0	0	0	0	0			^Brutal assault cuts a swath through the torso.
non_corporeal	chest	8	0		0	0	0	0	0	0	0	0	0	0	0			^Mighty blow rips through .*? chest, causing .*? to pause as .*? reforms.
non_corporeal	chest	9	0		0	0	0	0	0	0	0	0	0	0	0			^Massive strike to the chest crashes through .*? back in a cloud of vapor.
non_corporeal	abdomen	0	0		0	0	0	0	0	0	0	0	0	0	0			^Half-hearted strike to the midsection.
non_corporeal	abdomen	1	0		0	0	0	0	0	0	0	0	0	0	0			^Quick blow to the belly causes .*? to drift backwards slightly.
non_corporeal	abdomen	2	0		0	0	0	0	0	0	0	0	0	0	0			^Glancing blow to the stomach.
non_corporeal	abdomen	3	0		0	0	0	0	0	0	0	0	0	0	0			^Hit passes right through the midsection.
non_corporeal	abdomen	4	0		0	0	0	0	0	0	0	0	0	0	0			^Strike swipes cleanly through the abdomen, but seals up a moment later.
non_corporeal	abdomen	5	0		0	0	0	0	0	0	0	0	0	0	0			^Massive blow strikes .*? and drives .*? back.
non_corporeal	abdomen	6	0		0	0	0	0	0	0	0	0	0	0	0			^Strong strike splits the belly open, revealing ghostly organs.
non_corporeal	abdomen	7	0		0	0	0	0	0	0	0	0	0	0	0			^Hard strike to the abdomen.
non_corporeal	abdomen	8	0		0	0	0	0	0	0	0	0	0	0	0			^Strike to the abdomen goes right through, leaving misty trails in its wake.
non_corporeal	abdomen	9	0		0	0	0	0	0	0	0	0	0	0	0			^Amazing strike enters one side and exits the other, neatly cutting .*? in half.
non_corporeal	back	0	0		0	0	0	0	0	0	0	0	0	0	0			^Light tap to .*? lower back.
non_corporeal	back	1	0		0	0	0	0	0	0	0	0	0	0	0			^Misjudged timing.
non_corporeal	back	2	0		0	0	0	0	0	0	0	0	0	0	0			^Hard strike connects with .*? back.
non_corporeal	back	3	0		0	0	0	0	0	0	0	0	0	0	0			^Quick strike connects with .*? lower back.
non_corporeal	back	4	0		0	0	0	0	0	0	0	0	0	0	0			^Hard shot to .*? back sends .*? drifting forward.
non_corporeal	back	5	0		0	0	0	0	0	0	0	0	0	0	0			^Deft blow to the spine cuts along the ethereal bones.
non_corporeal	back	6	0		0	0	0	0	0	0	0	0	0	0	0			^Attack whistles right through the lower back encountering little resistance.
non_corporeal	back	7	0		0	0	0	0	0	0	0	0	0	0	0			^Body swirls violently from a strong hit to the back.
