creature_id	category	name	as	as_raw	cs	cs_raw	note	type
withered_shadow-cloaked_draugr	physical	Shark-like teeth	465					
withered_shadow-cloaked_draugr	maneuver	Shield Bash						
withered_shadow-cloaked_draugr	maneuver	Charge						
wolfshade	physical	Bite	103..133					
wolfshade	physical	Claw	133					
wolverine	physical	Bite	234					
wolverine	physical	Claw	234					
wood_sprite	physical	Jeddart-axe	201..214					
wood_sprite	physical	Spear	230					
wood_sprite	physical	Quarterstaff	250					
wood_sprite	offensive_spell	Call Swarm (615)						
wood_sprite	offensive_spell	Lullabye (1005)						
wood_sprite	offensive_spell	Sounds (607)						
wood_sprite	offensive_spell	Tangleweed (610)						
wood_wight	physical	Claw	156					
wood_wight	physical	Closed fist	166					
wood_wight	physical	Pound	146					
wood_wight	warding_spell	Mind Jolt (706)			123			
wood_wight	offensive_spell	Earthen Fury (917)						
wood_wight	maneuver	Gas cloud						
wood_wight	maneuver	Gesture						
wooly_mammoth	physical	Foot	302					
wooly_mammoth	physical	Impale	266..336					
wraith	physical	Broadsword	147					
wraith	physical	Handaxe	147					
wraith	physical	Short sword	147					
writhing_frost_glazed_vine	physical	Vine fling						
writhing_frost_glazed_vine	physical	Stinger	217					
writhing_icy_bush	physical	small glistening thorn	260					
writhing_icy_bush	physical	Stinger (attack)	220					
writhing_icy_bush	physical	Thorn	230					
writhing_icy_bush	maneuver	thorn fling						
writhing_icy_bush	maneuver	Lash						
yeti	physical	Pound	347..359					
yeti	physical	Stomp	289..347					
yeti	physical	Monstrous hairy hand	312					
yeti	maneuver	Ground Slap						
yeti	maneuver	Hurl Boulder (510)						
yeti	maneuver	Stomp						
yeti	maneuver	Ground Slam						
young_grass_snake	physical	Bite	23					
young_grass_snake	physical	Unknown	23					
zombie	physical	Bite	202..206					
zombie	physical	Claw	202					
zombie_rolton	physical	Bite	32					
zombie_rolton	physical	Claw	32					
zombie_rolton	physical	Unknown	32					
